country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
TOGO,Centrale,Blitta,158117,1,131237.11,26879.89,0,0,0,0
TOGO,Centrale,Plaine de Mô,42971,1,38673.9,4297.1,0,0,0,0
TOGO,Centrale,Sotouboua,138999,1,115369.17,23629.83,0,0,0,0
TOGO,Centrale,Tchamba,151244,1,122507.64,27223.92,1512.44,0,0,1512.44
TOGO,Centrale,Tchaoudjo,218369,2,170327.82,41490.11,6551.07,0,0,6551.07
TOGO,Kara,Assoli,56962,2,41012.64,14240.5,1708.86,0,0,1708.86
TOGO,Kara,Bassar,132437,1,108598.34,22514.29,1324.37,0,0,1324.37
TOGO,Kara,Binah,77497,1,63547.54,13174.49,774.97,0,0,774.97
TOGO,Kara,Dankpen,144612,1,120027.96,23137.92,1446.12,0,0,1446.12
TOGO,Kara,Doufelgou,86990,2,60893,23487.3,2609.7,0,0,2609.7
TOGO,Kara,Keran,104055,2,70757.4,30175.95,3121.65,0,0,3121.65
TOGO,Kara,Kozah,249192,2,186894,54822.24,7475.76,0,0,7475.76
TOGO,Maritime,Agoè-Nyivé,NA,NA,NA,NA,NA,NA,NA,NA
TOGO,Maritime,Ave,114295,1,96007.8,17144.25,1142.95,0,0,1142.95
TOGO,Maritime,Bas-Mono,103799,1,89267.14,13493.87,1037.99,0,0,1037.99
TOGO,Maritime,Golfe,NA,NA,NA,NA,NA,NA,NA,NA
TOGO,Maritime,Lacs,201122,1,170953.7,28157.08,2011.22,0,0,2011.22
TOGO,Maritime,Lome Commune,NA,NA,NA,NA,NA,NA,NA,NA
TOGO,Maritime,Vo,245432,1,198799.92,39269.12,7362.96,0,0,7362.96
TOGO,Maritime,Yoto,193467,1,158642.94,29020.05,5804.01,0,0,5804.01
TOGO,Maritime,Zio,344787,1,296516.82,44822.31,3447.87,0,0,3447.87
TOGO,Plateaux,Agou,257047,1,221060.42,35986.58,0,0,0,0
TOGO,Plateaux,Akébou,70700,1,59388,10605,707,0,0,707
TOGO,Plateaux,Amou,119366,1,105042.08,14323.92,0,0,0,0
TOGO,Plateaux,Anié,108006,1,91805.1,16200.9,0,0,0,0
TOGO,Plateaux,Danyi,44004,1,37403.4,6600.6,0,0,0,0
TOGO,Plateaux,Est-Mono,138332,1,128648.76,9683.24,0,0,0,0
TOGO,Plateaux,Haho,281478,1,253330.2,28147.8,0,0,0,0
TOGO,Plateaux,Kloto,157929,1,134239.65,22110.06,1579.29,0,0,1579.29
TOGO,Plateaux,Kpélé,86198,1,75854.24,10343.76,0,0,0,0
TOGO,Plateaux,Moyen-Mono,87784,1,75494.24,12289.76,0,0,0,0
TOGO,Plateaux,Ogou,257047,1,228771.83,28275.17,0,0,0,0
TOGO,Plateaux,Wawa,114689,1,96338.76,17203.35,1146.89,0,0,1146.89
TOGO,Savanes,Cinkassé,91909,2,64336.3,24815.43,2757.27,0,0,2757.27
TOGO,Savanes,Kpendjal,181369,1,146908.89,30832.73,3627.38,0,0,3627.38
TOGO,Savanes,Oti,222828,1,180490.68,35652.48,6684.84,0,0,6684.84
TOGO,Savanes,Tandjouare,137431,2,92078.77,30234.82,15117.41,0,0,15117.41
TOGO,Savanes,Tone,335020,2,231163.8,70354.2,33502,0,0,33502
TOGO,Savanes,Kpendjal-Ouest,NA,NA,NA,NA,NA,NA,NA,NA
TOGO,Savanes,Oti-Sud,NA,NA,NA,NA,NA,NA,NA,NA
