country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Ghana,Ashanti,NA,5549184,1,4994266,554918,0,0,0,0
Ghana,Brong Ahafo,NA,2672188,1,2458413,213775,0,0,0,0
Ghana,Northern,NA,2886636,2,2164977,577327,144332,0,0,144332
Ghana,Upper East,NA,1197094,2,849937,263361,83797,0,0,83797
Ghana,Upper West,NA,806289,2,909791,227448,59855,0,0,59855
Ghana,Central region,NA,2496067,1,2046775,444300,0,0,0,0
Ghana,Eastern,NA,2964640,1,2638530,326110,0,0,0,0
Ghana,Greater Accra,NA,4550287,1,3094195,1410589,45503,0,0,45503
Ghana,Volta Region,NA,2394270,1,2035130,359141,0,0,0,0
Ghana,Western,NA,2669891,1,2322805,347086,0,0,0,0
