country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Ghana,Northern,NA,2814181,2,2110636,675403,28142,0,0,28142
Ghana,Upper East,NA,1103304,2,816445,253760,33099,0,0,33099
Ghana,Upper West,NA,761182,2,570887,175072,15224,0,0,15224
Ghana,Brong Ahafo,NA,2551449,1,2423877,127572,0,0,0,0
Ghana,Ashanti,NA,5362083,1,5093979,268104,0,0,0,0
Ghana,Western,NA,2590494,1,2383254,207240,0,0,0,0
Ghana,Central,NA,2513918,1,2036274,477644,0,0,0,0
Ghana,Greater Accra,NA,4576406,1,4118765,457641,0,0,0,0
Ghana,Volta,NA,2355343,1,2072702,282641,0,0,0,0
Ghana,Eastern,NA,2885404,1,2683426,201978,0,0,0,0
