country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Burkina Faso,Centre,Kadiogo,2623516.8241829,1,2295577.22116004,327939.603022863,0,0,0,0
Burkina Faso,Plateau Central,Ganzourgou,414106.721390397,1,387603.891221412,26502.8301689854,0,0,0,0
Burkina Faso,Plateau Central,Oubritenga,306264.030917053,1,258793.10612491,47470.9247921432,0,0,0,0
Burkina Faso,Plateau Central,Kourweogo,174912.796623887,2,117191.573738004,43728.1991559717,13993.0237299109,0,0,13993.0237299109
Burkina Faso,Centre-Nord,Bam,363560.735116348,2,250856.90723028,94525.7911302504,18178.0367558174,0,0,18178.0367558174
Burkina Faso,Centre-Nord,Namentenga,434439.146602071,2,291074.228223388,112954.178116539,30410.740262145,0,0,30410.740262145
Burkina Faso,Centre-Nord,Sanmatenga,787042.177805005,2,517873.752995693,236112.653341501,33055.7714678102,0,0,33055.7714678102
Burkina Faso,Centre-Ouest,Boulkiemde,644457.732333306,2,386674.639399984,193337.319699992,64445.7732333306,0,0,64445.7732333306
Burkina Faso,Centre-Ouest,Sanguie,377739.565178083,2,273861.18475411,98212.2869463017,5666.09347767125,0,0,5666.09347767125
Burkina Faso,Centre-Ouest,Sissili,279722.842901114,1,262100.303798344,17622.5391027702,0,0,0,0
Burkina Faso,Centre-Ouest,Ziro,244189.735670818,1,218305.623689711,25884.1119811067,0,0,0,0
Burkina Faso,Centre-Sud,Bazega,295367.97240806,2,200850.221237481,73841.9931020151,20675.7580685642,0,0,20675.7580685642
Burkina Faso,Centre-Sud,Nahouri,207931.86927569,1,175286.565799407,32645.3034762833,0,0,0,0
Burkina Faso,Centre-Sud,Zoundweogo,319002.927581898,1,267962.459168794,51040.4684131037,0,0,0,0
Burkina Faso,Sahel,Oudalan,268914.524615272,3,153281.279030705,51093.7596769018,56472.0501692072,8067.43573845817,0,64539.4859076654
Burkina Faso,Sahel,Seno,351353.714906035,2,224866.377539862,105406.11447181,21081.2228943621,0,0,21081.2228943621
Burkina Faso,Sahel,Soum,468949.199114598,3,267301.043495321,89100.3478317735,98479.3318140655,14068.4759734379,0,112547.807787503
Burkina Faso,Sahel,Yagha,216403.440899015,2,140662.23658436,64921.0322697045,10820.1720449507,0,0,10820.1720449507
Burkina Faso,Boucle du Mouhoun,Kossi,356830.307156834,1,310799.197533602,42462.8065516633,3568.30307156834,0,0,3568.30307156834
Burkina Faso,Boucle du Mouhoun,Mouhoun,388007.999758915,1,337566.959790256,46560.9599710698,3880.07999758915,0,0,3880.07999758915
Burkina Faso,Boucle du Mouhoun,Sourou,279043.603293037,1,250581.155757147,26788.1859161316,1674.26161975822,0,0,1674.26161975822
Burkina Faso,Boucle du Mouhoun,Bale,279020.145082312,1,242747.526221611,33482.4174098775,2790.20145082312,0,0,2790.20145082312
