country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Mauritania,Adrar,NA,63715,2,41414.75,15928.75,6371.5,0,0,6371.5
Mauritania,Assaba,NA,341661,3,187913.55,85415.25,68332.2,0,0,68332.2
Mauritania,Brakna,NA,324193,3,184790.01,74564.39,64838.6,0,0,64838.6
Mauritania,Gorgol,NA,353750,3,183950,88437.5,77825,3537.5,0,81362.5
Mauritania,Guidimakha,NA,284833,3,159506.48,62663.26,56966.6,5696.66,0,62663.26
Mauritania,Hodh El Gharbi,NA,309783,3,179674.14,68152.26,61956.6,0,0,61956.6
Mauritania,Hodh Ech Chargi,NA,460719,3,230359.5,129001.32,92143.8,9214.38,0,101358.18
Mauritania,Inchiri,NA,21372,2,15815.28,4488.12,1068.6,0,0,1068.6
Mauritania,Dakhlet-Nouadhibou,NA,132775,1,107547.75,22571.75,2655.5,0,0,2655.5
Mauritania,Nouakchott,NA,1043793,2,782844.75,219196.53,41751.72,0,0,41751.72
Mauritania,Tagant,NA,81676,3,44105.04,20419,16335.2,816.76,0,17151.96
Mauritania,Tiris-Zemmour,NA,57962,2,42312.26,13910.88,1738.86,0,0,1738.86
Mauritania,Trarza,NA,273537,2,205152.75,54707.4,13676.85,0,0,13676.85
