country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Guinea-Bissau,BOLAMA ,"35,574",2,"26,325","6,759","2,490",0,0,"2,490"
Guinea-Bissau,QUINARA ,"68,884",1,"62,684","6,200",0,0,0,0
Guinea-Bissau,OIO,"241,829",1,"212,810","29,019",0,0,0,0
Guinea-Bissau,BAFATA,"225,680",1,"194,085","31,595",0,0,0,0
Guinea-Bissau,GABU,"241,348",1,"205,146","36,202",0,0,0,0
Guinea-Bissau,BIOMBO,"106,694",1,"98,158","8,536",0,0,0,0
Guinea-Bissau,CACHEU,"204,846",1,"184,361","20,485",0,0,0,0
Guinea-Bissau,TOMBALI,"101,131",1,"90,007","11,124",0,0,0,0
