country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Guinea-Bissau,BOLAMA ,"35,574",2,"27,392","6,403","1,779",0,0,"1,779"
Guinea-Bissau,QUINARA ,"68,884",1,"64,062","4,822",0,0,0,0
Guinea-Bissau,OIO,"241,829",1,"220,064","21,765",0,0,0,0
Guinea-Bissau,BAFATA,"225,680",1,"200,855","24,825",0,0,0,0
Guinea-Bissau,GABU,"241,348",1,"212,386","28,962",0,0,0,0
Guinea-Bissau,BIOMBO,"106,694",1,"100,292","6,402",0,0,0,0
Guinea-Bissau,CACHEU,"204,846",1,"188,458","16,388",0,0,0,0
Guinea-Bissau,TOMBALI,"101,131",1,"93,041","8,090",0,0,0,0
