country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Guinea-Bissau,Bafata,217769,2,163326.75,39198.42,15243.83,0,0,15243.83
Guinea-Bissau,Gabu,226175,3,88208.25,76899.5,56543.75,4523.5,0,61067.25
Guinea-Bissau,Biombo,101553,2,75149.22,23357.19,3046.59,0,0,3046.59
Guinea-Bissau,Cacheu,199622,3,105799.66,51901.72,27947.08,13973.54,0,41920.62
Guinea-Bissau,Oio,233353,2,184348.87,37336.48,11667.65,0,0,11667.65
Guinea-Bissau,Tombali,98357,2,78685.6,18687.83,983.57,0,0,983.57
Guinea-Bissau,Quinara,66080,2,37665.6,26432,1982.4,0,0,1982.4
Guinea-Bissau,Bolama,,,,,,,,
