country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Guinea-Bissau,BOLAMA ,35574,1,32016.6,3557.4,0,0,0,0
Guinea-Bissau,QUINARA ,68884,1,61995.6,6888.4,0,0,0,0
Guinea-Bissau,OIO,241829,1,200718.07,36274.35,4836.58,0,0,4836.58
Guinea-Bissau,CACHEU,204846,1,184361.4,20484.6,0,0,0,0
Guinea-Bissau,BIOMBO,106694,1,96024.6,10669.4,0,0,0,0
Guinea-Bissau,TOMBALI,101131,1,91017.9,10113.1,0,0,0,0
Guinea-Bissau,BAFATA,225680,1,198598.4,27081.6,0,0,0,0
Guinea-Bissau,GABU,241348,1,212386.24,28961.76,0,0,0,0
