country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Guinea-Bissau, BOLAMA  ,35574,1,32016.6,3557.4,0,0,0,0
Guinea-Bissau, QUINARA  ,68884,1,65439.8,3444.2,0,0,0,0
Guinea-Bissau, OIO ,241829,1,229737.55,12091.45,0,0,0,0
Guinea-Bissau, BAFATA ,225680,1,191828,33852,0,0,0,0
Guinea-Bissau, GABU ,241348,1,217213.2,24134.8,0,0,0,0
Guinea-Bissau, BIOMBO ,106694,1,89622.96,14937.16,2133.88,0,0,2133.88
Guinea-Bissau, CACHEU ,204846,1,182312.94,20484.6,2048.46,0,0,2048.46
Guinea-Bissau, TOMBALI ,101131,1,92029.21,8090.48,1011.31,0,0,1011.31
