country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Guinea-Bissau,Biombo,99076,1,99076,0,0,0,0,0
Guinea-Bissau,Cacheu,197061,1,191149.17,5911.83,0,0,0,0
Guinea-Bissau,Oio,229226,1,213180.18,16045.82,0,0,0,0
Guinea-Bissau,Bafata,213919,1,207501.43,6417.57,0,0,0,0
Guinea-Bissau,Gabu,218949,1,199243.59,19705.41,0,0,0,0
Guinea-Bissau,Quinara,64721,1,62132.16,2588.84,0,0,0,0
Guinea-Bissau,Tombali,96999,2,74689.23,19399.8,2909.97,0,0,2909.97
Guinea-Bissau,Bolama-Bijagos,34528,1,32456.32,2071.68,0,0,0,0
