country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Guinea-Bissau,Bafata,233876,2,"175,407","51,453","7,016",0,0,"7,016"
Guinea-Bissau,Biombo,112095,2,"78,467","22,419",11209.5,0,0,11209.5
Guinea-Bissau,Bolama,36289,2,"22,499","10,887",2903.12,0,0,2903.12
Guinea-Bissau,Cacheu,210208,2,"147,146","52,552","10,510",0,0,"10,510"
Guinea-Bissau,Gabu,257538,2,"167,400","64,385","25,754",0,0,"25,754"
Guinea-Bissau,Oio,250512,3,"120,246","77,659","50,102",2505.12,0,"52,608"
Guinea-Bissau,Quinara,71808,2,"41,649","19,388","10,771",0,0,"10,771"
Guinea-Bissau,Tombali,103981,2,"65,508","28,075","10,398",0,0,"10,398"
