country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Guinea-Bissau,Biombo,99076,1,99076,0,0,0,0,0
Guinea-Bissau,Cacheu,197061,1,189178.56,7882.44,0,0,0,0
Guinea-Bissau,Oio,229226,1,215472.44,13753.56,0,0,0,0
Guinea-Bissau,Bafata,213919,1,207501.43,6417.57,0,0,0,0
Guinea-Bissau,Gabu,218949,2,166401.24,45979.29,6568.47,0,0,6568.47
Guinea-Bissau,Quinara,64721,1,61484.95,3236.05,0,0,0,0
Guinea-Bissau,Tombali,96999,1,80509.17,16489.83,0,0,0,0
Guinea-Bissau,Bolama-Bijagos,34528,1,32456.32,2071.68,0,0,0,0
