country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Guinea-Bissau,Biombo,93284,2,72761.52,18656.8,1865.68,0,0,1865.68
Guinea-Bissau,Cacheu,185431,2,148344.8,33377.58,3708.62,0,0,3708.62
Guinea-Bissau,Oio,224644,2,123554.2,60653.88,38189.48,2246.44,0,40435.92
Guinea-Bissau,Bafata,225516,2,151095.72,38337.72,33827.4,2255.16,0,36082.56
Guinea-Bissau,Gabu,226327,2,119953.31,63371.56,38475.59,4526.54,0,43002.13
Guinea-Bissau,Quinara,63610,2,40710.4,12722,9541.5,636.1,0,10177.6
Guinea-Bissau,Tombali,91311,2,56612.82,33785.07,913.11,0,0,913.11
Guinea-Bissau,Bolama-Bijagos,33170,2,25540.9,6965.7,663.4,0,0,663.4
