country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Gambia,WCR,699704,2,419822.4,230902.32,48979.28,0,0,48979.28
Gambia,LRR,82361,3,35415.23,28002.74,22237.47,4941.66,0,27179.13
Gambia,URR,239916,2,179937,45584.04,14394.96,0,0,14394.96
Gambia,CRRN,99108,3,49554,27750.24,18830.52,2973.24,0,21803.76
Gambia,CRRS,126910,3,49494.9,38073,34265.7,5076.4,0,39342.1
Gambia,NBR,221054,3,112737.54,57474.04,46421.34,4421.08,0,50842.42
Gambia,BANJUL,31301,,0,0,0,0,0,0
Gambia,KMC,382096,,0,0,0,0,0,0
