country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Gambia,WCR,699704,2,489792.8,188920.08,20991.12,0,0,20991.12
Gambia,LRR,82361,2,47769.38,29649.96,4941.66,0,0,4941.66
Gambia,URR,239916,1,196731.12,38386.56,4798.32,0,0,4798.32
Gambia,CRRN,99108,2,59464.8,37661.04,1982.16,0,0,1982.16
Gambia,CRRS,126910,3,46956.7,39342.1,32996.6,7614.6,0,40611.2
Gambia,NBR,221054,2,132632.4,79579.44,8842.16,0,0,8842.16
Gambia,BANJUL,31301,,0,0,0,0,0,0
Gambia,KMC,382096,,0,0,0,0,0,0
