country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Gambia,Central River (N),102622,1,83123.82,14367.08,5131.1,0,0,5131.1
Gambia,Central River (S),130923,1,121758.39,6546.15,2618.46,0,0,2618.46
Gambia,Lower River ,83995,1,71395.75,10079.4,2519.85,0,0,2519.85
Gambia,North Bank ,236309.10062592,2,170142.552450662,59077.27515648,7089.2730187776,0,0,7089.2730187776
Gambia,Upper River,256208,2,179345.6,66614.08,10248.32,0,0,10248.32
Gambia,West Coast,813360,1,764558.4,40668,8133.6,0,0,8133.6
