country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Gambia,Central River (N),102622,2,58494.54,34891.48,9235.98,0,0,9235.98
Gambia,Central River (S),130923,1,111284.55,15710.76,3927.69,0,0,3927.69
Gambia,Lower River ,83995,2,58796.5,18478.9,6719.6,0,0,6719.6
Gambia,North Bank ,236309.10062592,2,144148.551381811,82708.185219072,9452.3640250368,0,0,9452.3640250368
Gambia,Upper River,256208,2,169097.28,74300.32,12810.4,0,0,12810.4
Gambia,West Coast,813360,1,715756.8,89469.6,8133.6,0,0,8133.6
