country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Gambia,KM,"413,924",1,"339,418","70,367","4,139",0,0,"4,139"
Gambia,LRR,"86,948",2,"54,777","26,084","6,086",0,0,"6,086"
Gambia,URR,"275,205",2,"170,627","85,314","19,264",0,0,"19,264"
Gambia,CRRN,"108,543",2,"54,272","42,332","11,940",0,0,"11,940"
Gambia,WCR,"938,238",2,"703,679","206,412","28,147",0,0,"28,147"
Gambia,CRRS,"136,643",2,"66,955","53,291","16,397",0,0,"16,397"
Gambia,NBR,"252,544",1,"219,713","30,305","2,525",0,0,"2,525"
Gambia,BCC,"28,845",1,"23,653","4,615",577,0,0,577
