country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Gambia,NBR,241980,1,200843.4,36297,4839.6,0,0,4839.6
Gambia,CRRN,104674,2,70131.58,29308.72,5233.7,0,0,5233.7
Gambia,URR,262869,2,197151.75,60459.87,5257.38,0,0,5257.38
Gambia,WCR,859721,2,670582.38,171944.2,17194.42,0,0,17194.42
Gambia,LRR,85002,2,57801.36,23800.56,3400.08,0,0,3400.08
Gambia,CRRS,132886,2,95677.92,31892.64,5315.44,0,0,5315.44
