country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Gambia,WCR,859721,2,636193.54,180541.41,42986.05,0,0,42986.05
Gambia,LRR,85002,2,61201.44,22100.52,1700.04,0,0,1700.04
Gambia,NBR,241980,2,171805.8,60495,9679.2,0,0,9679.2
Gambia,CRRN,104674,1,96300.08,7327.18,1046.74,0,0,1046.74
Gambia,CRRS,132886,1,112953.1,13288.6,6644.3,0,0,6644.3
Gambia,URR,262869,2,194523.06,52573.8,15772.14,0,0,15772.14
