country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Gambia,Central River Region South,"155,579",2,"94,903","46,674","14,002",0,0,"14,002"
Gambia,LRR,"105,254",2,"49,469","42,102","13,683",0,0,"13,683"
Gambia,NBR,"209,919",1,"170,035","27,290","12,595",0,0,"12,595"
Gambia,Central River Region North,"138,258",2,"92,633","34,565","11,061",0,0,"11,061"
Gambia,URR,"209,136",1,"169,400","29,279","10,457",0,0,"10,457"
Gambia,WCR,"1,143,334",2,"754,600","262,967","125,767",0,0,"125,767"
Gambia,Banjul,0,0,0,0,0,0,0,0
