country,adm1,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Gambia,NBR,247262,2,165665.54,61815.5,19780.96,0,0,19780.96
Gambia,CRRN,106608,3,37312.8,42643.2,21321.6,5330.4,0,26652
Gambia,URR,275205,2,126594.3,96321.75,44032.8,8256.15,0,52288.95
Gambia,WCR,938238,2,600472.32,281471.4,56294.28,0,0,56294.28
Gambia,LRR,86947,2,47820.85,30431.45,8694.7,0,0,8694.7
Gambia,CRRS,136643,2,56023.63,54657.2,21862.88,4099.29,0,25962.17
