country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Niger,MARADI,Aguié,298729,1,253919.65,38834.77,5974.58,0,0,5974.58
Niger,MARADI,Gazaoua,194949,1,177403.59,15595.92,1949.49,0,0,1949.49
Niger,MARADI,Madarounfa,545084,1,501477.28,43606.72,0,0,0,0
Niger,MARADI,Guidan Roumdji,635984,2,470628.16,127196.8,38159.04,0,0,38159.04
Niger,MARADI,Dakoro,765562,2,589482.74,145456.78,30622.48,0,0,30622.48
Niger,MARADI,Bermo,63480,2,49514.4,12696,1269.6,0,0,1269.6
Niger,MARADI,Tessaoua,626433,2,457296.09,137815.26,31321.65,0,0,31321.65
Niger,MARADI,Mayahi,676628,3,405976.8,135325.6,128559.32,6766.28,0,135325.6
Niger,DIFFA,Bosso,88864,3,31102.4,33768.32,20438.72,3554.56,0,23993.28
Niger,DIFFA,Diffa,117136,2,77309.76,26941.28,10542.24,1171.36,0,11713.6
Niger,DIFFA,Goudoumaria,116453,1,94326.93,16303.42,5822.65,0,0,5822.65
Niger,DIFFA,Maïné Soroa,152475,2,117405.75,28970.25,6099,0,0,6099
Niger,DIFFA,N'Gourti,59949,3,23979.6,22780.62,12589.29,599.49,0,13188.78
Niger,DIFFA,N'guigmi,84972,3,22942.44,39936.84,19543.56,2549.16,0,22092.72
Niger,TILLABERY,Tillabéri,203336,1,168768.88,28467.04,6100.08,0,0,6100.08
Niger,TILLABERY,Ouallam,391778,2,305586.84,74437.82,11753.34,0,0,11753.34
Niger,TILLABERY,Banibangou,80157,3,44086.35,20039.25,15229.83,801.57,0,16031.4
Niger,TILLABERY,Ayérou,68281,2,51210.75,15704.63,1365.62,0,0,1365.62
Niger,TILLABERY,Abala,172752,2,124381.44,44915.52,3455.04,0,0,3455.04
Niger,TILLABERY,Fillingué,367236,2,275427,69774.84,22034.16,0,0,22034.16
Niger,TILLABERY,Balleyara,128269,1,112876.72,12826.9,2565.38,0,0,2565.38
Niger,TILLABERY,SAY,210272,1,178731.2,29438.08,2102.72,0,0,2102.72
Niger,TILLABERY,KOLLO,557212,2,445769.6,94726.04,16716.36,0,0,16716.36
Niger,TILLABERY,TORODI,218638,2,168351.26,43727.6,6559.14,0,0,6559.14
Niger,TILLABERY,TERA,402533,1,342153.05,56354.62,4025.33,0,0,4025.33
Niger,TILLABERY,BANKILARE,101640,2,75213.6,23377.2,3049.2,0,0,3049.2
Niger,TILLABERY,GOTHEYE,288595,1,253963.6,34631.4,0,0,0,0
Niger,TAHOUA,Tahoua,513670,2,328748.8,154101,30820.2,0,0,30820.2
Niger,TAHOUA,Illela,400424,2,296313.76,88093.28,16016.96,0,0,16016.96
Niger,TAHOUA,Bagaroua,85995,2,67936.05,15479.1,2579.85,0,0,2579.85
Niger,TAHOUA,Konni,372190,1,323805.3,48384.7,0,0,0,0
Niger,TAHOUA,Bouza,529777,1,455608.22,52977.7,21191.08,0,0,21191.08
Niger,TAHOUA,Madaoua,648939,1,551598.15,77872.68,19468.17,0,0,19468.17
Niger,TAHOUA,Malbaza,276557,1,246135.73,24890.13,5531.14,0,0,5531.14
Niger,TAHOUA,Keita,400991,2,308763.07,76188.29,16039.64,0,0,16039.64
Niger,TAHOUA,Abalak,303880,2,227910,60776,15194,0,0,15194
Niger,TAHOUA,Tchinta,172585,2,115631.95,43146.25,13806.8,0,0,13806.8
Niger,TAHOUA,Tassara,29093,1,24729.05,3491.16,872.79,0,0,872.79
Niger,TAHOUA,Tillia,46385,2,32933.35,11132.4,2319.25,0,0,2319.25
Niger,DOSSO,DOUTCHI,446851,2,353012.29,84901.69,8937.02,0,0,8937.02
Niger,DOSSO,BOBOYE,303037,1,254551.08,45455.55,3030.37,0,0,3030.37
Niger,DOSSO,FALMEY,123893,1,105309.05,17345.02,1238.93,0,0,1238.93
Niger,DOSSO,GAYA,313884,1,266801.4,43943.76,3138.84,0,0,3138.84
Niger,DOSSO,TIBIRI,323935,2,239711.9,74505.05,9718.05,0,0,9718.05
Niger,DOSSO,DOSSO,484711,1,402310.13,77553.76,4847.11,0,0,4847.11
Niger,DOSSO,LOGA,210597,2,147417.9,58967.16,4211.94,0,0,4211.94
Niger,DOSSO,DIOUNDIOU,131504,1,110463.36,19725.6,1315.04,0,0,1315.04
Niger,ZINDER,D/Takaya,291399,2,215635.26,69935.76,5827.98,0,0,5827.98
Niger,ZINDER,Dungass,427569,2,277919.85,119719.32,29929.83,0,0,29929.83
Niger,ZINDER,Gouré,396095,2,285188.4,99023.75,11882.85,0,0,11882.85
Niger,ZINDER,Kantché,482321,1,409972.85,67524.94,4823.21,0,0,4823.21
Niger,ZINDER,Magaria,698071,1,565437.51,97729.94,34903.55,0,0,34903.55
Niger,ZINDER,Mirriah,613199,1,496691.19,104243.83,12263.98,0,0,12263.98
Niger,ZINDER,Takiéta,298224,2,178934.4,98413.92,20875.68,0,0,20875.68
Niger,ZINDER,Tanout,518532,2,383713.68,119262.36,15555.96,0,0,15555.96
Niger,ZINDER,Tarka,116541,2,87405.75,26804.43,2330.82,0,0,2330.82
Niger,ZINDER,Tesker,44866,1,38136.1,6729.9,0,0,0,0
Niger,AGADEZ,Tchirozerine,140854,2,95076.45,42256.2,3521.35,0,0,3521.35
Niger,AGADEZ,Aderbissinat,40804,2,31827.12,8160.8,816.08,0,0,816.08
Niger,AGADEZ,Arlit,121332,1,112838.76,8493.24,0,0,0,0
Niger,AGADEZ,Iferouane,37813,2,27981.62,9453.25,378.13,0,0,378.13
Niger,AGADEZ,Bilma,20720,2,16058,4144,518,0,0,518
Niger,AGADEZ,Ingal,59962,2,45870.93,12592.02,1499.05,0,0,1499.05
