country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Chad,Batha,NA,570561,2,279574.89,251046.84,39939.27,0,0,39939.27
Chad,Chari-Baguirmi,NA,687873,1,570934.59,103180.95,13757.46,0,0,13757.46
Chad,Logone Occidental,NA,832370,2,624277.5,166474,41618.5,0,0,41618.5
Chad,Hadjer-Lamis,NA,671984,2,477108.64,181435.68,13439.68,0,0,13439.68
Chad,Barh-El-Gazel,NA,305316,3,137392.2,79382.16,82435.32,6106.32,0,88541.64
Chad,Logone Oriental,NA,939935,2,657954.5,187987,93993.5,0,0,93993.5
Chad,Mandoul,NA,755731,2,468553.22,256948.54,30229.24,0,0,30229.24
Chad,Lac,NA,519053,2,301050.74,197240.14,20762.12,0,0,20762.12
Chad,Guera,NA,571559,3,262917.14,194330.06,114311.8,0,0,114311.8
Chad,Sila,NA,460478,2,303915.48,147352.96,9209.56,0,0,9209.56
Chad,Tandjile,NA,800973,2,624758.94,176214.06,0,0,0,0
Chad,Mayo Kebbi Est,NA,926913,1,787876.05,139036.95,0,0,0,0
Chad,Ouaddai,NA,867148,2,572317.68,260144.4,34685.92,0,0,34685.92
Chad,Kanem,NA,402635,3,181185.75,104685.1,108711.45,8052.7,0,116764.15
Chad,Mayo-Kebbi Ouest,NA,679212,1,577330.2,101881.8,0,0,0,0
Chad,Salamat,NA,364208,2,196672.32,152967.36,14568.32,0,0,14568.32
Chad,Wadi Fira,NA,609459,3,268161.96,182837.7,152364.75,6094.59,0,158459.34
Chad,Moyen-Chari,NA,709649,2,461271.85,227087.68,21289.47,0,0,21289.47
