country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35,status
Nigeria,Zamfara,Gusau,579397,1,405577.9,144849.25,28969.85,0,0,28969.85,outofcamp
Nigeria,Kano,MUNICIPAL ,589912.9788,1,477829.5129,82587.81704,29495.64894,0,0,29495.64894,outofcamp
Nigeria,Yobe,Yusufari,173734,2,78180.3,66018.92,24322.76,5212.02,0,29534.78,outofcamp
Nigeria,Borno,Shani,230119,2,92047.6,108155.93,29915.47,0,0,29915.47,outofcamp
Nigeria,Kaduna,Kaduna South,605001,2,453750.75,121000.2,30250.05,0,0,30250.05,outofcamp
Nigeria,Adamawa,Girei,201862,2,86800.66,84782.04,22204.82,8074.48,0,30279.3,outofcamp
Nigeria,Plateau,Jos North,630007,1,516605.74,81900.91,31500.35,0,0,31500.35,outofcamp
Nigeria,Borno,Mongono,70988,3,17747,21296.4,24845.8,7098.8,0,31944.6,outofcamp
Nigeria,Kaduna,Igabi,647096,2,485322,129419.2,32354.8,0,0,32354.8,outofcamp
Nigeria,Kaduna,Giwa,647098,2,485323.5,129419.6,32354.9,0,0,32354.9,outofcamp
Nigeria,Adamawa,Numan,142314,3,56925.6,52656.18,28462.8,4269.42,0,32732.22,outofcamp
Nigeria,Kano,DALA ,665416.9078,1,538987.6953,93158.36709,33270.84539,0,0,33270.84539,outofcamp
Nigeria,Adamawa,Mubi South,202018,2,94948.46,70706.3,34343.06,2020.18,0,36363.24,outofcamp
Nigeria,Adamawa,Ganye,264187,2,121526.02,105674.8,36986.18,0,0,36986.18,outofcamp
Nigeria,Adamawa,Shelleng,230831,2,99257.33,92332.4,36932.96,2308.31,0,39241.27,outofcamp
Nigeria,Borno,MMC,98736,3,24684,34557.6,39494.4,0,0,39494.4,incamp
Nigeria,Adamawa,Mubi North,235225,2,112908,82328.75,37636,2352.25,0,39988.25,outofcamp
Nigeria,Adamawa,Michika,241320,2,137552.4,60330,43437.6,0,0,43437.6,outofcamp
Nigeria,Yobe,Tarmuwa,120744,3,31393.44,45882.72,36223.2,7244.64,0,43467.84,outofcamp
Nigeria,Borno,Konduga,90537,3,13580.55,31687.95,45268.5,0,0,45268.5,incamp
Nigeria,Yobe,Karasuwa,167331,3,66932.4,53545.92,36812.82,10039.86,0,46852.68,outofcamp
Nigeria,Kano,NASSARAWA ,947709.6932,1,767644.8515,132679.357,47385.48466,0,0,47385.48466,outofcamp
Nigeria,Borno,Konduga,147202,3,25024.34,73601,47104.64,1472.02,0,48576.66,outofcamp
Nigeria,Borno,Biu,326333,2,146849.85,130533.2,48949.95,0,0,48949.95,outofcamp
Nigeria,Borno,Monguno,140991,3,35247.75,56396.4,49346.85,0,0,49346.85,incamp
Nigeria,Borno,Askira Uba,275171,2,60537.62,165102.6,49530.78,0,0,49530.78,outofcamp
Nigeria,Yobe,Gulani,161885,3,51803.2,59897.45,42090.1,8094.25,0,50184.35,outofcamp
Nigeria,Borno,Kalabalge,116985,3,21057.3,40944.75,40944.75,14038.2,0,54982.95,outofcamp
Nigeria,Yobe,Nguru,295582,2,135967.72,103453.7,41381.48,14779.1,0,56160.58,outofcamp
Nigeria,Borno,Kaga,125459,3,31364.75,37637.7,43910.65,12545.9,0,56456.55,outofcamp
Nigeria,Adamawa,Song,303423,2,124403.43,121369.2,51581.91,6068.46,0,57650.37,outofcamp
Nigeria,Yobe,Jakusko,358276,2,161224.2,132562.12,53741.4,10748.28,0,64489.68,outofcamp
Nigeria,Borno,Mafa,117733,3,17659.95,35319.9,47093.2,17659.95,0,64753.15,outofcamp
Nigeria,Adamawa,Demsa,282631,3,132836.57,84789.3,42394.65,22610.48,0,65005.13,outofcamp
Nigeria,Yobe,Gujba,203452,3,52897.52,85449.84,52897.52,12207.12,0,65104.64,outofcamp
Nigeria,Yobe,Nangere,237351,3,87819.87,83072.85,56964.24,9494.04,0,66458.28,outofcamp
Nigeria,Borno,Jere,142662,3,14266.2,57064.8,71331,0,0,71331,incamp
Nigeria,Adamawa,Fufore,325610,3,143268.4,107451.3,68378.1,6512.2,0,74890.3,outofcamp
Nigeria,Borno,Bama,122940,4,12294,30735,49176,30735,0,79911,outofcamp
Nigeria,Adamawa,Madagali,210083,3,33613.28,94537.35,60924.07,21008.3,0,81932.37,outofcamp
Nigeria,Yobe,Yunusari,196779,3,23613.48,86582.76,66904.86,19677.9,0,86582.76,outofcamp
Nigeria,Yobe,Fika,294198,3,117679.2,88259.4,64723.56,23535.84,0,88259.4,outofcamp
Nigeria,Adamawa,Mayo Belwa,237535,3,35630.25,109266.1,80761.9,11876.75,0,92638.65,outofcamp
Nigeria,Yobe,Potiskum,621981,2,323430.12,205253.73,74637.72,18659.43,0,93297.15,outofcamp
Nigeria,Borno,Nganzai,147991,4,14799.1,36997.75,59196.4,36997.75,0,96194.15,outofcamp
Nigeria,Borno,Damboa,134448,3,13444.8,20167.2,80668.8,20167.2,0,100836,outofcamp
Nigeria,Borno,Mobbar,175015,4,14001.2,56004.8,61255.25,43753.75,0,105009,outofcamp
Nigeria,Adamawa,Guyuk,274380,3,68595,90545.4,101520.6,13719,0,115239.6,outofcamp
Nigeria,Borno,Gwoza,226027,3,40684.86,67808.1,106232.69,11301.35,0,117534.04,outofcamp
Nigeria,Yobe,Geidam,246002,3,29520.24,98400.8,88560.72,29520.24,0,118080.96,outofcamp
Nigeria,Borno,Gubio,180569,3,9028.45,48753.63,90284.5,32502.42,0,122786.92,outofcamp
Nigeria,Yobe,Bade,378613,3,143872.94,106011.64,98439.38,30289.04,0,128728.42,outofcamp
Nigeria,Yobe,Fune,470375,3,178742.5,159927.5,98778.75,32926.25,0,131705,outofcamp
Nigeria,Borno,MMC,805422,2,394656.78,265789.26,144975.96,0,0,144975.96,outofcamp
Nigeria,Borno,Jere,586967,3,246526.14,193699.11,129132.74,17609.01,0,146741.75,outofcamp
Nigeria,Borno,Magumeri,247444,4,22269.96,74233.2,98977.6,51963.24,0,150940.84,outofcamp
