country,region,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Cote d’Ivoire,,Bélier,,397183,1,329662,59577,7944,0,0,7944
Cote d’Ivoire,,Indénie Djuablin,,637114,1,567031,70083,0,0,0,0
Cote d’Ivoire,,La Mé,,551325,1,512732,38593,0,0,0,0
Cote d’Ivoire,,Poro,,942103,1,866735,75368,0,0,0,0
