country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Sierra Leone,EASTERN,Kailahun,"577,439",2,"433,079","132,811","11,549",0,0,"11,549"
Sierra Leone,EASTERN,Kenema,"670,314",2,"516,142","147,469","6,703",0,0,"6,703"
Sierra Leone,EASTERN,Kono,"555,891",1,"472,507","83,384",0,0,0,0
Sierra Leone,NORTHERN,Bombali,"666,259",2,"519,682","133,252","13,325",0,0,"13,325"
Sierra Leone,NORTHERN,Kambia,"377,747",2,"287,088","83,104","7,555",0,0,"7,555"
Sierra Leone,NORTHERN,Koinadugu,"448,541",2,"354,347","89,708","4,485",0,0,"4,485"
Sierra Leone,NORTHERN,Port Loko,"674,920",1,"566,933","107,987",0,0,0,0
Sierra Leone,NORTHERN,Tonkolili,"583,378",2,"431,700","140,011","11,668",0,0,"11,668"
Sierra Leone,SOUTHERN,Bo,"631,107",1,"517,508","113,599",0,0,0,0
Sierra Leone,SOUTHERN,Bonthe,"220,623",2,"161,055","55,156","4,412",0,0,"4,412"
Sierra Leone,SOUTHERN,Moyamba,"349,586",1,"293,652","52,438","3,496",0,0,"3,496"
Sierra Leone,SOUTHERN,Pujehun,"379,825",2,"292,465","83,562","3,798",0,0,"3,798"
Sierra Leone,WESTERN  AREA RURAL,Western Area Rural,"486,850",1,"413,823","73,028",0,0,0,0
