country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Sierra Leone,Eastern,Kailahun,465048,2,111611.52,265077.36,79058.16,9300.96,0,88359.12
Sierra Leone,Eastern,Kenema,653013,2,248144.94,313446.24,78361.56,13060.26,0,91421.82
Sierra Leone,Eastern,Kono,325003,2,107250.99,156001.44,55250.51,6500.06,0,61750.57
Sierra Leone,Northern,Bombali,494139,2,192714.21,237186.72,59296.68,4941.39,0,64238.07
Sierra Leone,Northern,Kambia,341690,2,116174.6,170845,44419.7,10250.7,0,54670.4
Sierra Leone,Northern,Koinadugu,335471,2,140897.82,147607.24,40256.52,6709.42,0,46965.94
Sierra Leone,Northern,Port Loko,557978,3,223191.2,217611.42,94856.26,22319.12,0,117175.38
Sierra Leone,Northern,Tonkolili,434937,3,139179.84,204420.39,78288.66,13048.11,0,91336.77
Sierra Leone,Southern,Bo,654142,2,510230.76,124286.98,13082.84,6541.42,0,19624.26
Sierra Leone,Southern,Bonthe,168729,3,74240.76,55680.57,32058.51,6749.16,0,38807.67
Sierra Leone,Southern,Moyamba,278119,2,102904.03,139059.5,33374.28,2781.19,0,36155.47
Sierra Leone,Southern,Pujehun,335574,3,87249.24,171142.74,63759.06,13422.96,0,77182.02
Sierra Leone,Western Area,Western Area Rur,263619,3,118628.55,86994.27,52723.8,5272.38,0,31226.64
Sierra Leone,Western Area,Western Area Urb,1040888,2,707803.84,301857.52,31226.64,0,0,57996.18
