country,adm1,adm2,pop,classif,phase1,phase2,phase3,phase4,phase5,phase35
Sierra Leone,Eastern,Kailahun,560606,1,504545.4,56060.6,0,0,0,0
Sierra Leone,Eastern,Kenema,649549,1,565107.63,84441.37,0,0,0,0
Sierra Leone,Eastern,Kono,538654,1,457855.9,80798.1,0,0,0,0
Sierra Leone,Northern,Bombali,610432,2,476136.96,128190.72,6104.32,0,0,6104.32
Sierra Leone,Northern,Kambia,357670,1,321903,35767,0,0,0,0
Sierra Leone,Northern,Koinadugu,411996,1,350196.6,61799.4,0,0,0,0
Sierra Leone,Northern,Port Loko,655390,1,570189.3,85200.7,0,0,0,0
Sierra Leone,Northern,Tonkolili,565991,2,430153.16,130177.93,5659.91,0,0,5659.91
Sierra Leone,Southern,Bo,612298,1,551068.2,61229.8,0,0,0,0
Sierra Leone,Southern,Bonthe,213837,1,186038.19,27798.81,0,0,0,0
Sierra Leone,Southern,Moyamba,339304,1,278229.28,61074.72,0,0,0,0
Sierra Leone,Southern,Pujehun,368990,1,313641.5,55348.5,0,0,0,0
Sierra Leone,Western Area,Western Area Rur,471753,1,391554.99,80198.01,0,0,0,0
